sample_idx,y_true,y_pred,p_max,margin_p1_p2
2425,15,15,1.0,0.9999999403953552
2426,15,15,1.0,1.0
2427,15,15,0.9996610879898071,0.9994645118713379
2428,15,15,0.9999995231628418,0.9999992847442627
2429,15,15,0.9999803304672241,0.9999644160270691
2430,15,15,0.9996601343154907,0.99946129322052
2431,15,15,0.9999889135360718,0.9999813437461853
2432,15,15,0.9998528957366943,0.999801754951477
2433,15,15,0.9999402761459351,0.9998829960823059
2434,15,15,0.9977874755859375,0.9962320923805237
2435,15,15,0.9999992847442627,0.9999987483024597
2436,15,15,0.9999991655349731,0.9999988675117493
2437,15,15,0.9999986886978149,0.9999976754188538
2438,15,15,0.9999990463256836,0.9999985098838806
2439,15,15,0.9999833106994629,0.999968409538269
2440,15,15,0.9993554949760437,0.9989600777626038
2441,15,15,0.9999868869781494,0.9999738931655884
2442,15,15,1.0,0.9999999403953552
2443,15,15,0.999984860420227,0.999975860118866
2444,15,15,0.9998466968536377,0.9997294545173645
2445,15,15,0.9478203058242798,0.8965923190116882
2446,15,15,0.9974232912063599,0.9948946237564087
2447,15,15,0.9999759197235107,0.9999527335166931
2448,15,15,0.9999926090240479,0.9999892711639404
2449,15,15,0.9999725818634033,0.9999619126319885
2450,15,15,0.9999998807907104,0.9999997615814209
2451,15,15,0.9999998807907104,0.9999998211860657
2452,15,15,0.9579090476036072,0.9190067648887634
2453,15,15,0.9999798536300659,0.9999743700027466
2454,15,15,0.9998282194137573,0.9996809363365173
2455,15,15,0.9999991655349731,0.9999985098838806
2456,15,15,0.9999916553497314,0.9999861717224121
2457,15,15,0.9999996423721313,0.9999994039535522
2458,15,15,0.9999996423721313,0.9999995827674866
2459,15,15,0.999370276927948,0.9988481402397156
2460,15,15,0.9999397993087769,0.9998869299888611
2461,15,15,0.9999922513961792,0.9999885559082031
2462,15,15,0.9990708827972412,0.9987275004386902
2463,15,15,0.9999831914901733,0.9999762177467346
2464,15,15,0.9992939233779907,0.9986573457717896
2465,15,15,0.9999997615814209,0.9999995231628418
2466,15,15,0.9998262524604797,0.9997355937957764
2467,15,15,0.9998722076416016,0.9997655153274536
2468,15,15,0.9999834299087524,0.9999738335609436
2469,15,15,1.0,1.0
2470,15,15,0.999297022819519,0.9987788796424866
2471,15,15,0.9998965263366699,0.999863862991333
2472,15,15,0.9993626475334167,0.9990342259407043
2473,15,15,0.999997615814209,0.9999962449073792
2474,15,15,0.9999992847442627,0.9999990463256836
2475,15,15,0.9999934434890747,0.9999873638153076
2476,15,15,0.9999998807907104,0.9999997019767761
2477,15,15,0.984239935874939,0.9739970564842224
2478,15,15,0.9999998807907104,0.9999998211860657
2479,15,15,0.9999998807907104,0.9999997615814209
2480,15,15,0.999818742275238,0.9997292757034302
2481,15,15,0.9999998807907104,0.9999997615814209
2482,15,15,1.0,1.0
2483,15,15,0.9999997615814209,0.9999995827674866
2484,15,15,0.9992477893829346,0.9986552000045776
2485,15,15,0.9999926090240479,0.9999885559082031
2486,15,15,0.9999960660934448,0.9999935626983643
2487,15,15,0.9999918937683105,0.9999891519546509
2488,15,15,0.9998207688331604,0.999684751033783
2489,15,15,0.9998182654380798,0.9997435808181763
2490,15,15,0.9999996423721313,0.9999994039535522
2491,15,15,0.9999923706054688,0.9999890327453613
2492,15,15,0.9999270439147949,0.9998801946640015
2493,15,15,0.9999921321868896,0.9999880194664001
2494,15,15,0.9999960660934448,0.9999937415122986
2495,15,15,1.0,1.0
2496,15,15,0.9999500513076782,0.9999241828918457
2497,15,15,0.9999924898147583,0.9999861121177673
2498,15,15,0.9928377270698547,0.9876754283905029
2499,15,15,0.9999995231628418,0.9999991655349731
2500,15,15,0.9999649524688721,0.9999366998672485
2501,15,15,0.9991711378097534,0.9983669519424438
2502,15,15,0.9982144832611084,0.9971332550048828
2503,15,15,0.9999958276748657,0.9999934434890747
2504,15,15,0.9999924898147583,0.9999892115592957
2505,15,15,0.9999911785125732,0.9999861121177673
2506,15,15,0.999909520149231,0.9998195767402649
2507,15,15,0.9999983310699463,0.9999971389770508
2508,15,15,0.9999891519546509,0.9999862313270569
2509,15,15,0.9866059422492981,0.9823416471481323
2510,15,15,0.9994749426841736,0.9992368817329407
2511,15,15,1.0,1.0
2512,15,15,1.0,1.0
2513,15,15,0.9999572038650513,0.9999154806137085
2514,15,15,1.0,1.0
2515,15,15,0.9999785423278809,0.9999701380729675
2516,15,15,1.0,1.0
2517,15,15,0.9999997615814209,0.9999995827674866
2518,15,15,0.9999924898147583,0.9999858140945435
2519,15,15,0.9999996423721313,0.9999995231628418
2520,15,15,0.9999812841415405,0.9999631643295288
2521,15,15,0.9999871253967285,0.999974250793457
2522,15,15,0.999997615814209,0.9999969005584717
2523,15,15,0.9999997615814209,0.9999997019767761
2524,15,15,0.9999996423721313,0.9999992847442627
2525,15,15,0.9925268888473511,0.9870421290397644
2526,15,15,0.9999878406524658,0.9999831318855286
2527,15,15,0.9947667121887207,0.989749014377594
2528,15,15,0.9999998807907104,0.9999997615814209
2529,15,15,0.9999997615814209,0.9999995231628418
2530,15,15,0.9983443021774292,0.9967056512832642
2531,15,15,1.0,1.0
2532,15,15,0.9997522234916687,0.9996166825294495
2533,15,15,0.999864935874939,0.9997702240943909
2534,15,15,0.99988853931427,0.9997879862785339
2535,15,15,1.0,1.0
2536,15,15,0.9938846230506897,0.987822413444519
2537,15,15,0.9999896287918091,0.9999854564666748
2538,15,15,1.0,1.0
2539,15,15,0.9975379705429077,0.9950788021087646
2540,15,15,0.9999992847442627,0.9999989867210388
2541,15,15,0.9999797344207764,0.9999634623527527
2542,15,15,0.9999170303344727,0.9998376965522766
2543,15,15,0.9991173148155212,0.9988795518875122
2544,15,15,0.999991774559021,0.9999848008155823
2545,15,15,1.0,1.0
2546,15,15,0.9977306723594666,0.9955405592918396
2547,15,15,0.9996258020401001,0.9994099736213684
2548,15,15,0.9999715089797974,0.9999555349349976
2549,15,15,0.9999376535415649,0.9999131560325623
2550,15,15,0.9998905658721924,0.9997943043708801
2551,15,15,0.9999974966049194,0.9999952912330627
2552,15,15,0.9999746084213257,0.9999608397483826
2553,15,15,1.0,1.0
2554,15,15,0.9999992847442627,0.9999985694885254
2555,15,15,1.0,1.0
2556,15,15,0.999947190284729,0.9999122023582458
2557,15,15,1.0,1.0
2558,15,15,0.9999275207519531,0.9998553991317749
2559,15,15,0.9999961853027344,0.999993622303009
2560,15,15,0.9980587363243103,0.9972438812255859
2561,15,15,0.9999985694885254,0.9999974966049194
2562,15,15,0.9999849796295166,0.9999756217002869
2563,15,15,0.9993886947631836,0.9990286231040955
2564,15,15,0.9999988079071045,0.9999980926513672
2565,15,15,1.0,1.0
2566,15,15,0.9983249306678772,0.9970635771751404
2567,15,15,0.9999538660049438,0.999923050403595
2568,15,15,0.9999954700469971,0.999991238117218
2569,15,15,0.9990984201431274,0.9982830882072449
2570,15,15,1.0,1.0
2571,15,15,0.9999622106552124,0.9999285936355591
2572,15,15,0.9999954700469971,0.9999934434890747
2573,15,15,0.9997475743293762,0.9995309114456177
2574,15,15,0.9999501705169678,0.9999003410339355
2575,15,15,0.9996408224105835,0.999321699142456
2576,15,15,0.9999885559082031,0.9999800324440002
2577,15,15,0.9999170303344727,0.9998752474784851
2578,15,15,0.9999920129776001,0.9999842047691345
2579,15,15,0.9460214972496033,0.9016110301017761
2580,15,15,1.0,1.0
2581,15,15,0.9999021291732788,0.9998165965080261
2582,15,15,0.9999864101409912,0.999983549118042
2583,15,15,0.9997609257698059,0.9996441006660461
2584,15,15,1.0,1.0
2585,15,15,0.9999991655349731,0.9999988675117493
2586,15,15,0.9935420751571655,0.98712557554245
2587,15,15,1.0,1.0
2588,15,15,0.9999690055847168,0.9999397397041321
2589,15,15,0.9984116554260254,0.9976906180381775
2590,15,15,0.9945388436317444,0.9924716949462891
2591,15,15,0.9994120597839355,0.9989897608757019
2592,15,15,0.999995231628418,0.999992847442627
2593,15,15,0.9999594688415527,0.9999350905418396
2594,15,15,0.9411088824272156,0.8874901533126831
2595,15,15,0.9999996423721313,0.9999994039535522
2596,15,15,0.9999991655349731,0.9999985098838806
2597,15,15,0.9999982118606567,0.999997079372406
2598,15,15,0.999992847442627,0.9999879598617554
2599,15,15,1.0,1.0
2600,15,15,0.9999964237213135,0.9999954104423523
2601,15,15,0.9999982118606567,0.9999964237213135
2602,15,15,0.9999992847442627,0.9999988079071045
2603,15,15,0.999643087387085,0.9994136095046997
2604,15,15,0.9997819066047668,0.9996035099029541
2605,15,15,0.9957159161567688,0.9937169551849365
2606,15,15,0.9999817609786987,0.999973475933075
2607,15,15,0.9998960494995117,0.9998230934143066
2608,15,15,0.9996339082717896,0.9995183348655701
2609,15,15,1.0,1.0
2610,15,15,0.9999895095825195,0.999983012676239
2611,15,15,1.0,0.9999999403953552
2612,15,15,0.9999178647994995,0.9998371601104736
2613,15,15,0.9993174076080322,0.9987227916717529
2614,15,15,0.9764516353607178,0.9594472646713257
2615,15,15,0.9999973773956299,0.9999948143959045
2616,15,15,0.9999998807907104,0.9999998211860657
2617,15,15,0.9999960660934448,0.9999926686286926
2618,15,15,1.0,0.9999999403953552
2619,15,15,0.9999991655349731,0.9999983310699463
2620,15,15,0.9987591505050659,0.9980223774909973
2621,15,15,0.9999456405639648,0.9999299049377441
2622,15,15,0.9999823570251465,0.9999760389328003
2623,15,15,0.9999994039535522,0.9999991059303284
2624,15,15,1.0,1.0
2625,15,15,1.0,1.0
2626,15,15,0.9995493292808533,0.9991198182106018
2627,15,15,0.9999971389770508,0.9999945759773254
2628,15,15,0.9999998807907104,0.9999998211860657
2629,15,15,0.9999986886978149,0.9999973773956299
2630,15,15,0.9992275238037109,0.9984686970710754
2631,15,15,0.9988139867782593,0.9976699948310852
2632,15,15,1.0,1.0
2633,15,15,0.999997615814209,0.9999956488609314
2634,15,15,0.9993183612823486,0.9990853071212769
2635,15,15,0.9999393224716187,0.9998821020126343
2636,15,15,0.9999998807907104,0.9999998211860657
2637,15,15,1.0,1.0
2638,15,15,1.0,1.0
2639,15,15,0.9999927282333374,0.9999867677688599
2640,15,15,0.9999971389770508,0.9999943971633911
2641,15,15,0.999991774559021,0.9999883770942688
2642,15,15,0.9999862909317017,0.9999726414680481
2643,15,15,0.9957672357559204,0.9916521906852722
2644,15,15,0.9999223947525024,0.9998502731323242
2645,15,15,0.9999490976333618,0.9998983144760132
2646,15,15,0.9999923706054688,0.9999874234199524
2647,15,15,0.9999995231628418,0.9999990463256836
2648,15,15,0.9999945163726807,0.9999898076057434
2649,15,15,1.0,1.0
2650,15,15,0.9999890327453613,0.9999827742576599
2651,15,15,0.9999942779541016,0.9999918937683105
2652,15,15,0.9999996423721313,0.9999993443489075
2653,15,15,0.9999635219573975,0.9999393224716187
2654,15,15,1.0,1.0
2655,15,15,0.9999860525131226,0.9999791979789734
2656,15,15,0.9999842643737793,0.9999759197235107
2657,15,15,0.9993243217468262,0.998945415019989
2658,15,15,0.9975214600563049,0.9965452551841736
2659,15,15,0.9999762773513794,0.9999622702598572
2660,15,15,0.9942405223846436,0.9899076223373413
2661,15,15,1.0,1.0
2662,15,15,0.9999998807907104,0.9999997615814209
2663,15,15,0.9999998807907104,0.9999997615814209
2664,15,15,0.9999998807907104,0.9999998211860657
2665,15,15,0.999862551689148,0.9997260570526123
2666,15,15,0.9957379102706909,0.9937424659729004
2667,15,15,0.9999395608901978,0.9999175071716309
2668,15,15,0.9999794960021973,0.999960720539093
2669,15,15,0.999985933303833,0.9999724626541138
2670,15,15,0.999695897102356,0.9994816184043884
2671,15,15,1.0,1.0
2672,15,15,0.9999780654907227,0.9999677538871765
2673,15,15,0.9998241066932678,0.9997415542602539
2674,15,15,0.9999991655349731,0.9999987483024597
2675,15,15,0.9999998807907104,0.9999998211860657
2676,15,15,0.9995748400688171,0.9993801116943359
2677,15,15,1.0,1.0
2678,15,15,0.9999973773956299,0.9999956488609314
2679,15,15,0.9992055296897888,0.9988119006156921
2680,15,15,0.9999995231628418,0.9999992847442627
2681,15,15,0.999964714050293,0.9999515414237976
2682,15,15,1.0,1.0
2683,15,15,1.0,1.0
2684,15,15,0.9999995231628418,0.9999992847442627
2685,15,15,1.0,1.0
2686,15,15,0.9999979734420776,0.9999963641166687
2687,15,15,1.0,1.0
2688,15,15,0.9999988079071045,0.9999976754188538
2689,15,15,0.9999761581420898,0.9999625086784363
2690,15,15,0.999996542930603,0.9999934434890747
2691,15,15,0.9979471564292908,0.9965360164642334
2692,15,15,0.9999995231628418,0.9999991655349731
2693,15,15,0.9999938011169434,0.9999881982803345
2694,15,15,0.9999897480010986,0.9999814629554749
2695,15,15,0.9988285899162292,0.9980462193489075
2696,15,15,0.9969371557235718,0.9947164058685303
2697,15,15,0.9999997615814209,0.9999996423721313
2698,15,15,0.9998061060905457,0.9997307062149048
2699,15,15,0.9999688863754272,0.9999525547027588
2700,15,15,1.0,0.9999999403953552
2701,15,15,0.9999967813491821,0.9999954700469971
2702,15,15,0.9995869994163513,0.9994509220123291
2703,15,15,0.9999923706054688,0.9999855160713196
2704,15,15,0.9976649284362793,0.9962315559387207
2705,15,15,0.9997535347938538,0.9995243549346924
2706,15,15,0.9999942779541016,0.999989926815033
2707,15,15,0.9999202489852905,0.99986332654953
2708,15,15,0.9998942613601685,0.9998060464859009
2709,15,15,0.999998927116394,0.9999986290931702
2710,15,15,0.9992550015449524,0.99859619140625
2711,15,15,0.9992159605026245,0.9988284707069397
2712,15,15,0.9999994039535522,0.9999988675117493
2713,15,15,0.9998307228088379,0.9997287392616272
2714,15,15,0.9998500347137451,0.9997579455375671
2715,15,15,0.995434582233429,0.9915480017662048
2716,15,15,0.9999991655349731,0.9999985098838806
2717,15,15,1.0,1.0
2718,15,15,0.999997615814209,0.9999954700469971
2719,15,15,0.9999947547912598,0.9999902248382568
2720,15,15,0.999663233757019,0.9993425011634827
2721,15,15,0.999991774559021,0.9999876618385315
2722,15,15,0.9999887943267822,0.9999778866767883
2723,15,15,0.9932126998901367,0.9896513223648071
2724,15,15,0.9999997615814209,0.999999463558197
2725,15,15,0.9999886751174927,0.9999803900718689
2726,15,15,0.9999829530715942,0.9999735951423645
2727,15,15,0.9999287128448486,0.9998684525489807
2728,15,15,0.99989914894104,0.9997988939285278
2729,15,15,0.995725154876709,0.9937415719032288
2730,15,15,0.9997813105583191,0.9995931386947632
2731,15,15,0.999974250793457,0.999961256980896
2732,15,15,0.9999998807907104,0.9999998211860657
2733,15,15,1.0,1.0
2734,15,15,0.9997765421867371,0.9996393918991089
2735,15,15,0.9988258481025696,0.9981986880302429
2736,15,15,0.9997285008430481,0.999584436416626
2737,15,15,0.9999940395355225,0.9999893307685852
2738,15,15,0.9999991655349731,0.9999986886978149
2739,15,15,0.9999998807907104,0.9999997019767761
2740,15,15,0.9999899864196777,0.9999828338623047
2741,15,15,0.9999969005584717,0.9999938011169434
2742,15,15,0.9999947547912598,0.9999914169311523
2743,15,15,0.996896505355835,0.9942697286605835
2744,15,15,0.9999867677688599,0.9999753832817078
2745,15,15,0.9999997615814209,0.9999997019767761
2746,15,15,1.0,1.0
2747,15,15,0.9996445178985596,0.9993393421173096
2748,15,15,0.9996424913406372,0.9992954730987549
2749,15,15,0.9992449283599854,0.9986567497253418
2750,15,15,0.9999988079071045,0.9999984502792358
2751,15,15,0.9999511241912842,0.9999224543571472
2752,15,15,0.999771773815155,0.9995568990707397
2753,15,15,0.9999947547912598,0.9999901056289673
2754,15,15,0.9938229322433472,0.9910004138946533
2755,15,15,0.9998816251754761,0.9998375177383423
2756,15,15,0.9997678399085999,0.999559223651886
2757,15,15,0.9999994039535522,0.9999990463256836
2758,15,15,0.9992063641548157,0.9987108707427979
2759,15,15,0.9949681162834167,0.9915553331375122
2760,15,15,0.9999241828918457,0.9998972415924072
2761,15,15,0.999975323677063,0.9999571442604065
2762,15,15,0.9999425411224365,0.9999081492424011
2763,15,15,0.9993009567260742,0.9990345239639282
2764,15,15,0.9999973773956299,0.9999949932098389
2765,15,15,0.9999995231628418,0.9999991059303284
2766,15,15,0.9999916553497314,0.9999891519546509
2767,15,15,0.9999030828475952,0.9998230338096619
2768,15,15,0.9999992847442627,0.9999989867210388
2769,15,15,0.985630214214325,0.9775415658950806
2770,15,15,0.9999996423721313,0.999999463558197
2771,15,15,0.998113751411438,0.9973092079162598
2772,15,15,0.9999924898147583,0.9999889731407166
2773,15,15,0.9999319314956665,0.99989914894104
2774,15,15,0.9997650980949402,0.9997093677520752
2775,15,15,0.999990701675415,0.9999821782112122
2776,15,15,0.8363907933235168,0.6876695156097412
2777,15,15,0.9999998807907104,0.9999998211860657
2778,15,15,1.0,1.0
2779,15,15,0.8676081895828247,0.739016056060791
2780,15,15,0.9999948740005493,0.9999918937683105
2781,15,15,0.9999464750289917,0.9998931884765625
2782,15,15,0.9999889135360718,0.9999828934669495
2783,15,15,1.0,1.0
2784,15,15,0.9999972581863403,0.999994695186615
2785,15,15,0.9998451471328735,0.9996947050094604
2786,15,15,1.0,1.0
2787,15,15,0.9998056292533875,0.9997105002403259
2788,15,15,0.9761560559272766,0.956554651260376
2789,15,15,0.9999978542327881,0.999996542930603
2790,15,15,0.9999998807907104,0.9999997615814209
2791,15,15,0.9973704814910889,0.9953834414482117
2792,15,15,0.9990338087081909,0.9987015724182129
2793,15,15,0.9999996423721313,0.9999994039535522
2794,15,15,0.9887987971305847,0.9778929352760315
2795,15,15,0.9999862909317017,0.9999793767929077
2796,15,15,0.9987584352493286,0.9978677034378052
2797,15,15,0.9999778270721436,0.9999570250511169
2798,15,15,0.9999978542327881,0.9999969005584717
2799,15,15,0.9501698613166809,0.9039623737335205
2800,15,15,1.0,1.0
2801,15,15,0.9999998807907104,0.9999998211860657
2802,15,15,1.0,1.0
2803,15,15,0.9999983310699463,0.9999967217445374
2804,15,15,0.9999982118606567,0.9999966621398926
2805,15,15,0.999920129776001,0.9998837113380432
2806,15,15,0.999984860420227,0.9999706149101257
2807,15,15,0.9999978542327881,0.9999964237213135
2808,15,15,0.9999983310699463,0.9999966621398926
2809,15,15,0.9999867677688599,0.9999798536300659
2810,15,15,0.9996800422668457,0.9995042681694031
2811,15,15,0.9999996423721313,0.9999995231628418
2812,15,15,0.9999650716781616,0.9999498128890991
2813,15,15,0.9999994039535522,0.9999990463256836
2814,15,15,0.9999887943267822,0.9999831914901733
2815,15,15,1.0,1.0
2816,15,15,1.0,1.0
2817,15,15,0.9335253834724426,0.8671854138374329
2818,15,15,0.9999990463256836,0.9999985098838806
2819,15,15,0.9980639815330505,0.9972866773605347
2820,15,15,0.8640534281730652,0.7291784882545471
2821,15,15,0.9996001124382019,0.9993948936462402
2822,15,15,1.0,1.0
2823,15,15,0.9998960494995117,0.999853789806366
2824,15,15,0.9998898506164551,0.999828577041626
2825,15,15,0.9999814033508301,0.9999759793281555
2826,15,15,0.9996871948242188,0.9995658993721008
2827,15,15,0.9999998807907104,0.9999998211860657
2828,15,15,0.9999967813491821,0.9999954700469971
2829,15,15,0.9999959468841553,0.9999947547912598
2830,15,15,0.9999974966049194,0.9999963045120239
2831,15,15,0.9702026844024658,0.9507004022598267
2832,15,15,0.9999139308929443,0.9998283982276917
2833,15,15,0.9997431635856628,0.9995649456977844
2834,15,15,0.9999998807907104,0.9999998211860657
2835,15,15,0.9999790191650391,0.9999715685844421
2836,15,15,0.9997890591621399,0.9997139573097229
2837,15,15,0.9999226331710815,0.9998685121536255
2838,15,15,0.9999957084655762,0.9999929070472717
2839,15,15,0.9997938275337219,0.9997143745422363
2840,15,15,0.9999738931655884,0.9999524354934692
2841,15,15,0.9999861717224121,0.9999818205833435
2842,15,15,0.9999986886978149,0.9999980926513672
2843,15,15,0.9999948740005493,0.9999908208847046
2844,15,15,0.9999973773956299,0.9999961853027344
2845,15,15,0.9980383515357971,0.9964406490325928
2846,15,15,0.9999998807907104,0.9999997615814209
2847,15,15,0.9999997615814209,0.9999996423721313
2848,15,15,0.9999995231628418,0.9999991655349731
2849,15,15,0.999969482421875,0.9999561309814453
2850,15,15,0.9961685538291931,0.994076132774353
2851,15,15,0.9999998807907104,0.9999997615814209
2852,15,15,0.9525443911552429,0.9061121344566345
2853,15,15,0.9969280362129211,0.994511604309082
2854,15,15,0.9999979734420776,0.9999967813491821
2855,15,15,0.9999446868896484,0.9999058842658997
2856,15,15,0.9999997615814209,0.9999995827674866
2857,15,15,0.9999995231628418,0.9999992847442627
2858,15,15,0.9999147653579712,0.9998790621757507
2859,15,15,0.9997660517692566,0.9996227025985718
2860,15,15,0.9998002648353577,0.9997290372848511
2861,15,15,0.9866906404495239,0.9767577052116394
2862,15,15,0.9999319314956665,0.9998670220375061
2863,15,15,1.0,1.0
2864,15,15,0.9998830556869507,0.9998251795768738
2865,15,15,0.9999642372131348,0.9999329447746277
2866,15,15,0.9997401833534241,0.9995381832122803
2867,15,15,0.9999963045120239,0.9999946355819702
2868,15,15,0.9999979734420776,0.999997079372406
2869,15,15,0.9999673366546631,0.9999468326568604
2870,15,15,0.9999929666519165,0.9999897480010986
2871,15,15,1.0,1.0
2872,15,15,0.9917226433753967,0.9863098859786987
2873,15,15,0.9999972581863403,0.9999945759773254
2874,15,15,0.9999939203262329,0.9999879598617554
2875,15,15,0.9998562335968018,0.9997196793556213
2876,15,15,0.9999967813491821,0.9999948143959045
2877,15,15,0.9992204904556274,0.9987010955810547
2878,15,15,0.9999990463256836,0.9999985098838806
2879,15,15,1.0,1.0
2880,15,15,0.9992584586143494,0.9987161159515381
2881,15,15,0.9999986886978149,0.9999977350234985
2882,15,15,0.9999997615814209,0.9999995231628418
2883,15,15,0.9998958110809326,0.999853253364563
2884,15,15,0.9999998807907104,0.9999997615814209
2885,15,15,0.9999991655349731,0.999998927116394
2886,15,15,0.9999892711639404,0.999981164932251
2887,15,15,0.99724942445755,0.9951077103614807
2888,15,15,0.9999970197677612,0.999994158744812
2889,15,15,0.9999076128005981,0.9998544454574585
2890,15,15,0.9999926090240479,0.9999895691871643
2891,15,15,1.0,1.0
2892,15,15,0.9998970031738281,0.9998117685317993
2893,15,15,0.9999991655349731,0.9999983906745911
2894,15,15,1.0,1.0
2895,15,15,1.0,1.0
2896,15,15,0.9987108707427979,0.9977524280548096
2897,15,15,0.9999959468841553,0.9999918937683105
2898,15,15,1.0,1.0
2899,15,15,0.9999876022338867,0.9999813437461853
2900,15,15,1.0,1.0
2901,15,15,0.9998371601104736,0.9997276663780212
2902,15,15,0.9999113082885742,0.9998787641525269
2903,15,15,0.9999794960021973,0.999973714351654
2904,15,15,0.9998028874397278,0.9996123909950256
2905,15,15,0.9994726777076721,0.9990870952606201
2906,15,15,0.9999997615814209,0.9999996423721313
2907,15,15,1.0,1.0
2908,15,15,0.999996542930603,0.9999933838844299
2909,15,15,0.9991884827613831,0.9983967542648315
2910,15,15,0.9999942779541016,0.9999885559082031
2911,15,15,0.9999983310699463,0.9999968409538269
2912,15,15,0.9900520443916321,0.9813041090965271
2913,15,15,1.0,1.0
2914,15,15,0.9999978542327881,0.9999967217445374
2915,15,15,0.9999988079071045,0.9999984502792358
2916,15,15,0.999961256980896,0.999934732913971
2917,15,15,0.9997708201408386,0.9996894001960754
2918,15,15,0.9999401569366455,0.9998835325241089
2919,15,15,0.9999788999557495,0.9999700784683228
2920,15,15,0.999548614025116,0.999239444732666
2921,15,15,0.9999971389770508,0.9999949932098389
2922,15,15,0.9995406866073608,0.9991859793663025
2923,15,15,0.9999340772628784,0.9998738169670105
2924,15,15,0.9918465614318848,0.9857683777809143
2925,15,15,0.9995357990264893,0.9992468357086182
2926,15,15,0.9999982118606567,0.9999972581863403
2927,15,15,0.9998096823692322,0.9996371865272522
2928,15,15,1.0,1.0
2929,15,15,0.9999809265136719,0.9999620914459229
2930,15,15,0.9999616146087646,0.9999470710754395
2931,15,15,0.9999932050704956,0.9999866485595703
2932,15,15,0.999985933303833,0.9999779462814331
2933,15,15,0.9999668598175049,0.9999524354934692
2934,15,15,0.9999967813491821,0.999995768070221
2935,15,15,0.8607444763183594,0.7215926647186279
2936,15,15,1.0,1.0
2937,15,15,1.0,1.0
2938,15,15,0.886900782585144,0.7754933834075928
2939,15,15,0.9999047517776489,0.9998779296875
2940,15,15,0.9999887943267822,0.999983549118042
2941,15,15,0.999990701675415,0.9999815225601196
2942,15,15,0.9999994039535522,0.9999991655349731
2943,15,15,0.9999326467514038,0.9998838901519775
2944,15,15,0.9999923706054688,0.9999854564666748
2945,15,15,0.9999997615814209,0.9999995231628418
2946,15,15,0.9861380457878113,0.9730151891708374
2947,15,15,0.9995860457420349,0.9992421865463257
2948,15,15,0.9999979734420776,0.9999966025352478
2949,15,15,0.9995977282524109,0.9993056058883667
2950,15,15,0.9998107552528381,0.9996415972709656
2951,15,15,1.0,1.0
2952,15,15,0.9999526739120483,0.9999145865440369
2953,15,15,0.9977772831916809,0.9971110224723816
2954,15,15,1.0,1.0
2955,15,15,1.0,1.0
2956,15,15,0.999971866607666,0.999951183795929
2957,15,15,1.0,1.0
2958,15,15,0.9999418258666992,0.9999189972877502
2959,15,15,1.0,0.9999999403953552
2960,15,15,0.9999991655349731,0.9999986886978149
2961,15,15,1.0,1.0
2962,15,15,0.8903128504753113,0.8300690650939941
2963,15,15,0.9999788999557495,0.9999642372131348
2964,15,15,0.9999969005584717,0.9999945163726807
2965,15,15,0.9995054006576538,0.999251127243042
2966,15,15,0.9995524287223816,0.9992634654045105
2967,15,15,0.9998261332511902,0.9996693730354309
2968,15,15,1.0,1.0
2969,15,15,1.0,0.9999999403953552
2970,15,15,0.9999243021011353,0.999876856803894
2971,15,15,0.9999873638153076,0.9999755024909973
2972,15,15,0.9999982118606567,0.9999969601631165
2973,15,15,0.9999920129776001,0.9999878406524658
2974,15,15,0.9999992847442627,0.9999986886978149
2975,15,15,1.0,1.0
2976,15,15,0.9999985694885254,0.9999977946281433
2977,15,15,0.9999790191650391,0.9999657273292542
2978,15,15,1.0,0.9999999403953552
2979,15,15,0.9968652129173279,0.9955377578735352
2980,15,15,0.9989678859710693,0.9984853267669678
2981,15,15,0.9980733394622803,0.9973664879798889
2982,15,15,0.9999973773956299,0.9999961256980896
2983,15,15,0.9999455213546753,0.9999259114265442
2984,15,15,0.9999995231628418,0.9999992847442627
2985,15,15,0.9999979734420776,0.9999960064888
2986,15,15,0.9854583740234375,0.9716488718986511
2987,15,15,0.9994664788246155,0.9989411234855652
2988,15,15,1.0,1.0
2989,15,15,1.0,1.0
2990,15,15,1.0,1.0
2991,15,15,1.0,1.0
2992,15,15,0.9998728036880493,0.9997730255126953
2993,15,15,1.0,1.0
2994,15,15,0.9999992847442627,0.9999991059303284
2995,15,15,1.0,1.0
2996,15,15,0.9991723299026489,0.9983804821968079
2997,15,15,0.931251049041748,0.8714486956596375
2998,15,15,0.9997246861457825,0.9995906949043274
2999,15,15,1.0,1.0
3000,15,15,1.0,0.9999999403953552
3001,15,15,0.9918598532676697,0.9838443994522095
3002,15,15,1.0,1.0
3003,15,15,1.0,1.0
3004,15,15,0.9999685287475586,0.9999475479125977
3005,15,15,0.9999611377716064,0.9999530911445618
3006,15,15,0.9999914169311523,0.9999845027923584
3007,15,15,0.9998102784156799,0.9997519850730896
3008,15,15,1.0,0.9999999403953552
3009,15,15,0.999990701675415,0.9999814629554749
3010,15,15,0.9999971389770508,0.9999954104423523
3011,15,15,0.9999970197677612,0.9999962449073792
3012,15,15,1.0,1.0
3013,16,16,0.9993103742599487,0.9989281296730042
3014,16,16,0.9997332692146301,0.9995254874229431
3015,16,16,0.999755322933197,0.9995490908622742
3016,16,16,0.9992254972457886,0.998702883720398
3017,16,16,0.8289743065834045,0.7387714385986328
3018,16,16,0.9993525147438049,0.9991414546966553
3019,16,16,0.999998927116394,0.9999980330467224
