true_label,pred_label,correct,margin
8,8,1,4.18854713
8,8,1,7.99590588
8,8,1,11.20391273
8,8,1,10.15728664
8,8,1,8.67916107
8,7,0,1.57076931
8,8,1,10.23267555
8,8,1,4.80388355
8,8,1,9.88912773
8,8,1,7.61773109
8,8,1,8.06227112
8,8,1,10.49629879
8,8,1,9.26242161
8,7,0,3.26855564
8,8,1,7.54233551
8,8,1,9.01455307
8,30,0,4.20513916
8,8,1,10.03414440
8,8,1,9.27573967
8,8,1,10.60251427
8,8,1,6.21322155
8,8,1,11.63770485
8,8,1,10.18645287
8,8,1,11.76308823
8,7,0,2.57572746
8,8,1,12.05036736
8,8,1,9.31040764
8,8,1,9.02794075
8,8,1,12.20911598
8,8,1,8.10586166
8,8,1,8.08033276
8,8,1,9.58824921
8,8,1,8.48473740
8,8,1,8.41695786
8,8,1,10.29377842
8,8,1,12.92397118
8,8,1,13.15203094
8,8,1,13.10942459
8,8,1,11.22996712
8,8,1,12.32873344
8,8,1,9.49880600
8,8,1,7.32856464
8,8,1,9.47322559
8,8,1,5.65949154
8,8,1,8.52864742
8,8,1,8.57951069
8,8,1,12.62725830
8,8,1,10.06286621
8,8,1,0.68010712
8,8,1,9.99535370
8,8,1,13.25501823
8,8,1,10.63751221
8,8,1,10.26642036
8,8,1,9.25625420
8,8,1,12.57034874
8,8,1,5.59705544
8,8,1,6.27771521
8,30,0,0.45103073
8,8,1,10.28347492
8,8,1,11.28448296
8,8,1,11.16394424
8,8,1,9.98841667
8,8,1,8.82607460
8,8,1,9.69243813
8,8,1,11.04911613
8,8,1,9.56312656
8,8,1,11.09420395
8,8,1,6.73747301
8,8,1,12.41427040
8,8,1,13.22513008
8,8,1,4.76455402
8,8,1,10.62151146
8,8,1,13.23600769
8,8,1,9.81365108
8,8,1,11.83892441
8,8,1,12.41597939
8,8,1,9.02036953
8,8,1,11.63634300
8,8,1,11.16635036
8,8,1,11.37246704
8,8,1,12.19951057
8,8,1,7.08816338
8,8,1,13.09938240
8,8,1,11.79134941
8,8,1,10.34624672
8,8,1,7.25974178
8,8,1,9.66715431
9,9,1,4.18581867
9,7,0,0.36433983
9,9,1,2.17199707
9,7,0,0.54613495
9,9,1,4.13047314
9,9,1,1.27737999
9,25,0,6.27008200
9,9,1,0.44677162
9,9,1,3.06363010
9,9,1,1.48978615
9,9,1,2.49858665
9,9,1,1.36545086
9,9,1,1.45900345
9,9,1,2.41871929
9,9,1,2.73396111
9,9,1,4.20553017
9,9,1,3.04078197
9,9,1,1.28320789
9,9,1,3.57255554
9,9,1,3.25016594
9,9,1,1.98562622
9,9,1,2.88032246
9,9,1,1.15531540
9,7,0,0.23510551
9,9,1,2.83291340
9,9,1,3.96877575
9,9,1,0.57767856
9,9,1,0.38509083
9,9,1,4.12946510
9,9,1,2.84603119
9,9,1,3.67437553
9,9,1,3.77721262
9,9,1,2.74967003
9,9,1,2.90489101
9,9,1,1.74369812
9,9,1,0.23618507
9,9,1,0.81824875
9,9,1,0.02229500
9,9,1,4.82864380
9,9,1,3.19044495
9,9,1,3.59310722
9,9,1,5.12363815
9,9,1,2.80076599
9,9,1,3.78228760
9,9,1,2.61319351
9,30,0,0.78713703
9,9,1,2.64551353
9,9,1,3.72631454
9,9,1,1.10546494
9,9,1,2.76103973
9,9,1,0.87320232
9,7,0,1.25388336
9,9,1,0.89024544
9,9,1,0.89054489
9,9,1,1.95666790
9,9,1,2.03347778
9,9,1,4.97723579
9,9,1,2.14622307
9,9,1,2.78949356
9,9,1,2.32313061
9,9,1,0.38802147
9,9,1,2.05609226
9,9,1,2.77139568
9,9,1,2.62666845
9,9,1,1.70938587
9,9,1,1.22406673
9,9,1,1.55163097
9,9,1,3.94634056
9,7,0,0.43670082
9,9,1,1.44719982
9,9,1,3.09777069
9,9,1,1.52009583
9,9,1,2.91245079
9,9,1,0.99686432
9,7,0,0.42424774
9,9,1,3.23650837
9,9,1,0.36478329
9,9,1,4.04713440
9,9,1,2.80489826
9,7,0,0.86179543
9,9,1,1.02407742
9,9,1,3.24571705
9,9,1,3.30590343
9,9,1,1.28172874
9,9,1,0.51492214
9,9,1,4.40760708
9,9,1,5.53576565
9,10,0,0.34398651
9,9,1,4.62549782
9,9,1,0.97533131
9,9,1,1.71279001
9,9,1,3.57829523
9,9,1,0.49154854
9,9,1,3.20061779
9,9,1,1.91064453
9,7,0,0.27762032
9,9,1,2.75333309
9,7,0,0.08914375
9,9,1,2.82226276
9,9,1,2.83245087
9,9,1,2.39711761
9,9,1,0.63821983
9,9,1,1.91785431
9,9,1,3.02821159
9,30,0,4.89290619
9,10,0,0.95690775
9,9,1,4.23149586
9,9,1,4.85585213
9,9,1,4.38173103
9,10,0,7.78999805
9,9,1,4.63788605
9,9,1,1.84285355
9,9,1,0.00097084
9,25,0,0.93957663
9,9,1,0.77013779
9,9,1,5.03676939
9,9,1,3.68820477
9,9,1,2.47776890
9,9,1,0.55967045
9,9,1,2.73404217
9,9,1,1.74234676
9,7,0,0.32372475
9,9,1,1.89660454
9,9,1,4.59221363
9,30,0,1.03207541
9,9,1,2.08596134
9,9,1,3.20561123
9,9,1,0.86462879
9,9,1,4.13509369
9,9,1,3.22595978
9,9,1,3.11668110
9,9,1,2.38446903
9,9,1,2.22767830
9,9,1,1.12829304
9,9,1,3.60158730
9,9,1,0.90872765
9,9,1,1.35067177
9,9,1,1.29865074
9,9,1,3.08803082
9,9,1,0.45799828
9,9,1,1.68752098
9,9,1,1.01230240
9,9,1,0.33669758
9,9,1,7.19798851
9,9,1,2.21077347
9,9,1,4.58081913
9,25,0,0.00359631
9,9,1,3.44308090
9,9,1,2.82940006
10,10,1,17.92312241
10,10,1,15.07678223
10,10,1,9.58528423
10,10,1,8.26498413
10,10,1,7.91278124
10,10,1,11.84074688
10,10,1,11.24456692
10,10,1,10.63230324
10,10,1,11.65933609
10,10,1,19.31247330
10,10,1,12.23024178
10,10,1,9.38973808
10,10,1,15.15835571
10,10,1,17.45147324
10,10,1,10.73373222
10,10,1,13.03589630
10,10,1,7.44059372
10,10,1,18.70962524
10,10,1,11.52016544
10,10,1,14.65783978
10,10,1,11.45440674
10,10,1,14.20922756
10,10,1,10.63459206
10,10,1,10.15321732
10,10,1,9.32143593
10,10,1,12.72992516
10,10,1,11.28580284
10,10,1,13.65025616
10,10,1,12.26828003
10,10,1,12.53898621
10,10,1,11.64422321
10,10,1,8.31404400
10,10,1,12.98356247
10,10,1,12.07643700
10,10,1,13.97662830
10,10,1,12.04585361
10,10,1,15.55072689
10,10,1,5.47629356
10,10,1,9.41578865
10,10,1,14.34886742
10,10,1,16.76596260
10,10,1,12.44933891
10,10,1,16.10688400
10,10,1,9.32528496
10,10,1,10.34471321
10,10,1,14.88181114
10,10,1,10.96499252
10,10,1,16.30480957
10,10,1,10.87411690
10,10,1,11.70709324
10,10,1,16.42469215
10,10,1,14.05286026
10,10,1,11.41532516
10,10,1,14.35301399
10,10,1,9.95364189
10,10,1,11.98213291
10,10,1,15.51449966
10,10,1,12.49477100
10,10,1,11.96410370
10,10,1,12.44212914
10,10,1,6.43461132
10,10,1,7.92934418
10,10,1,17.79402161
10,10,1,18.59318733
10,10,1,14.33338070
10,10,1,10.05125904
10,10,1,16.59975052
10,10,1,19.29710388
10,10,1,7.83065701
10,10,1,13.91195869
10,10,1,11.80298996
10,10,1,7.37579823
10,10,1,8.69281006
10,10,1,16.41321182
10,10,1,10.10182571
10,10,1,13.74717331
10,10,1,11.12116528
10,10,1,10.47549915
10,10,1,7.48297215
10,10,1,10.72864914
10,30,0,0.47463512
10,10,1,12.54135990
10,10,1,9.23366070
10,10,1,11.14883614
10,10,1,12.50927734
10,10,1,7.39055920
10,10,1,13.17926979
10,10,1,18.77000618
10,10,1,14.09967899
10,10,1,16.05706787
10,10,1,19.22763824
10,10,1,12.15128994
10,10,1,12.18158722
10,10,1,14.28874397
10,10,1,5.69298744
10,10,1,10.06227970
10,10,1,17.57793427
10,10,1,13.69021511
10,10,1,8.43583870
10,10,1,8.61441231
10,10,1,15.08633423
10,10,1,12.53991127
10,10,1,13.25136662
10,10,1,13.83597374
10,10,1,11.13356209
10,10,1,12.26092243
10,10,1,13.28341770
10,10,1,13.04242611
10,10,1,12.00777149
10,10,1,13.85708332
10,10,1,12.48281479
10,10,1,11.83822060
10,10,1,12.22012424
10,10,1,17.31473351
10,10,1,13.83644104
10,10,1,14.93146420
10,10,1,4.65152454
10,10,1,14.04112053
10,10,1,7.63299274
10,10,1,10.01058578
10,10,1,12.30366516
10,10,1,14.79009342
10,10,1,12.93971062
10,10,1,11.80570602
10,10,1,9.53359890
10,10,1,10.86054039
10,10,1,8.84695911
10,10,1,11.07067299
10,10,1,16.89450264
10,10,1,11.11412907
10,10,1,15.46367264
10,10,1,9.30502701
10,10,1,14.48411274
10,10,1,11.11637306
10,10,1,8.77210045
10,10,1,8.23137856
10,10,1,16.53912926
10,10,1,4.03003311
10,10,1,14.81608105
10,10,1,12.85095024
10,10,1,8.53968811
10,10,1,13.03099346
10,10,1,11.00117207
10,10,1,11.74463177
10,10,1,17.23511696
10,10,1,11.70543575
10,10,1,12.60678768
10,10,1,11.03968811
10,10,1,12.68924332
10,10,1,13.16719437
10,10,1,14.49440956
10,10,1,10.47327900
10,10,1,14.50028801
10,10,1,12.26990223
10,10,1,16.35333633
10,10,1,12.30323029
10,10,1,16.54046631
10,10,1,9.59608459
10,10,1,14.34099674
10,10,1,12.88725090
10,10,1,15.83575058
10,10,1,11.44410706
10,10,1,15.86364174
10,10,1,17.22488403
10,10,1,11.32749844
10,10,1,14.63615131
10,10,1,11.18738842
10,10,1,7.98589849
10,10,1,7.84610939
10,10,1,8.60203743
10,10,1,6.74391651
10,10,1,13.68900299
10,10,1,11.60068798
10,10,1,11.96886253
10,10,1,13.50549507
11,11,1,5.03526020
11,11,1,5.92810392
11,11,1,0.77362919
11,28,0,0.05779076
11,11,1,5.73488426
11,15,0,0.69028306
11,11,1,3.60828161
11,11,1,7.05023098
11,11,1,3.21302080
11,12,0,0.35758591
11,11,1,3.91338730
11,11,1,2.55696821
11,11,1,2.82103729
11,11,1,4.85621929
11,11,1,2.95154953
11,11,1,5.14406443
11,11,1,3.46925592
11,11,1,7.18585396
11,11,1,2.53092670
11,11,1,8.32812691
11,11,1,4.91519356
11,11,1,8.31612778
11,11,1,5.14320707
11,11,1,5.78319073
11,12,0,1.68747711
11,11,1,7.22122192
11,11,1,3.13493299
11,11,1,3.14169598
11,11,1,3.27789545
11,11,1,5.34715605
11,11,1,6.44837809
11,11,1,4.81032991
11,12,0,0.20217228
11,11,1,4.64212894
11,11,1,3.08989811
11,11,1,0.38947153
11,11,1,4.27519321
11,11,1,3.79364777
11,12,0,1.40403175
11,11,1,6.98050308
11,11,1,4.15297031
11,11,1,3.79831696
11,11,1,7.00788927
11,11,1,3.57934666
11,11,1,2.74746037
11,11,1,3.88294959
11,11,1,7.54042530
11,11,1,1.67294884
11,11,1,2.99797344
11,11,1,3.63058662
11,11,1,5.45273972
11,11,1,4.64490557
11,28,0,1.45374107
11,11,1,2.06103516
11,11,1,5.49378872
11,11,1,4.81678057
11,11,1,1.32392025
11,11,1,9.19786930
11,11,1,1.65000916
11,11,1,3.09323692
11,11,1,10.07544518
11,11,1,2.84938574
11,11,1,2.77326822
11,11,1,4.87384176
11,11,1,0.76559639
11,11,1,2.86221361
11,11,1,6.69769144
11,12,0,1.35525131
11,11,1,4.07427025
11,11,1,7.00923491
11,11,1,4.04272079
11,11,1,5.27669048
11,11,1,2.24043655
11,12,0,1.70193100
11,11,1,3.83284283
11,11,1,2.62085819
11,11,1,2.66162682
11,11,1,0.62819195
11,11,1,5.86358356
11,11,1,2.72943592
11,11,1,7.74969101
11,11,1,6.57676363
11,11,1,3.96073914
11,11,1,5.50652361
11,11,1,1.91655636
11,11,1,8.12857723
11,28,0,0.83634830
11,11,1,2.89690208
11,11,1,4.07356262
11,11,1,2.64471436
11,11,1,5.07240105
11,11,1,1.15362263
11,11,1,5.01817322
11,11,1,4.26212740
11,11,1,2.98441315
11,11,1,9.66600323
11,11,1,4.11664391
11,11,1,2.25810432
11,11,1,2.74409437
11,11,1,6.54813385
11,11,1,3.48553371
11,11,1,2.28656149
11,11,1,3.06817150
11,11,1,6.99781132
11,11,1,4.68696547
11,12,0,2.24284935
11,11,1,2.02479076
11,11,1,3.32857418
11,11,1,3.75949574
11,11,1,4.94742393
11,11,1,5.52603292
11,11,1,5.16001320
11,11,1,5.73163414
11,11,1,1.92852414
11,11,1,0.59394455
11,12,0,1.02827644
11,11,1,5.11384821
11,11,1,2.11248922
11,11,1,4.16945648
11,11,1,4.78727913
11,11,1,0.49892855
11,11,1,4.03997707
11,11,1,3.85451961
11,11,1,4.26963997
11,13,0,1.22937441
11,11,1,5.90090609
11,14,0,0.08548260
11,11,1,2.84301901
11,11,1,2.99301147
11,11,1,2.31544781
11,11,1,5.19939518
11,11,1,6.52347946
11,11,1,4.95066214
11,15,0,2.56223536
11,11,1,2.96714783
11,11,1,6.99729490
11,11,1,3.89531231
11,11,1,4.74414349
11,11,1,2.39530849
11,11,1,5.06133318
11,11,1,7.70103741
11,11,1,4.42254543
11,11,1,4.87641478
11,11,1,2.75260639
11,11,1,5.42183399
11,11,1,5.12861681
11,11,1,3.43572068
11,11,1,2.82773685
11,11,1,3.68608284
11,11,1,3.21178532
11,11,1,5.78993607
11,11,1,3.97900486
11,11,1,5.53356934
11,11,1,5.06660080
11,11,1,2.11276722
11,11,1,3.67579937
11,11,1,5.23665619
11,11,1,3.21203518
11,11,1,3.79082060
11,11,1,3.32467079
11,11,1,4.27742767
11,11,1,2.06611156
11,11,1,3.66325569
11,11,1,6.76159191
11,11,1,4.68112469
11,11,1,6.77570295
11,11,1,2.81147003
11,11,1,6.96141577
11,11,1,8.17077827
11,11,1,2.99840355
11,11,1,5.19678116
11,11,1,5.71708393
11,11,1,5.95878172
11,11,1,7.37300444
11,11,1,4.11555862
11,11,1,5.87891769
11,11,1,3.30717659
12,12,1,0.42559624
12,12,1,1.83921051
12,12,1,2.15588379
12,12,1,1.79632568
12,12,1,2.99663925
12,12,1,2.20010471
12,12,1,2.28943443
12,12,1,0.10304165
12,12,1,1.66136932
12,12,1,0.67941380
12,12,1,4.08696556
12,12,1,1.87916183
12,11,0,0.10150433
12,11,0,1.50291824
12,12,1,3.31541824
12,12,1,2.54009438
12,12,1,2.48938370
12,12,1,2.30626297
12,12,1,2.17619896
12,12,1,2.23859406
12,12,1,2.11870003
12,11,0,0.41343498
12,12,1,2.05468750
12,12,1,1.64797974
12,12,1,0.83273315
12,12,1,2.62774086
12,12,1,2.79572105
12,12,1,1.84619713
12,12,1,1.67149353
12,12,1,2.86811066
12,12,1,2.06221867
12,12,1,2.48154068
12,12,1,1.79967499
12,12,1,1.86713982
12,12,1,0.53195572
12,12,1,2.75328827
12,12,1,3.01376915
12,12,1,2.74880600
12,12,1,1.78836060
12,12,1,2.69417953
12,12,1,2.45710373
12,12,1,2.61584091
12,12,1,3.60450745
12,11,0,0.52508736
12,12,1,3.00168037
12,12,1,2.33452415
12,12,1,1.54341888
12,12,1,2.51621056
12,12,1,2.22898865
12,12,1,1.67042160
12,12,1,1.38468742
12,12,1,1.36923027
12,12,1,1.82166100
12,12,1,0.55139446
12,12,1,1.97527313
12,12,1,3.12005424
12,12,1,0.48279190
12,12,1,1.39506721
12,12,1,1.69664192
12,12,1,2.85913658
12,12,1,2.29012108
12,11,0,0.95263529
12,12,1,2.81031418
12,12,1,1.63407803
12,12,1,2.79675484
12,11,0,2.06704617
12,12,1,2.07640648
12,12,1,1.17425823
12,12,1,2.08099365
12,12,1,2.84484291
12,12,1,2.02217007
12,12,1,2.52125740
12,12,1,2.19218636
12,12,1,2.12060928
12,13,0,4.35953426
12,12,1,2.59052277
12,12,1,2.65786743
12,12,1,2.03948212
12,12,1,3.33841515
12,12,1,1.72275734
12,11,0,0.89947224
12,12,1,2.66219902
12,29,0,0.45813704
12,12,1,0.89169598
12,12,1,2.07648849
12,12,1,1.55061913
12,11,0,0.39004993
12,12,1,3.17521477
12,11,0,0.11935043
12,12,1,0.97570133
12,12,1,2.63075447
12,12,1,1.26938438
12,12,1,2.16622734
12,11,0,1.59797335
12,12,1,1.54187393
12,12,1,2.12208366
12,12,1,2.52354431
12,12,1,0.08914948
12,11,0,0.71344852
12,12,1,1.59943771
12,12,1,2.60872459
12,12,1,1.54039955
12,12,1,1.93769264
12,12,1,2.56931496
12,12,1,2.48933220
12,11,0,0.48279381
12,12,1,1.49248219
12,12,1,1.77841949
12,12,1,2.51436806
12,12,1,2.70294380
12,12,1,2.55618858
12,12,1,0.43245125
12,12,1,2.66965294
12,12,1,0.22670174
12,12,1,2.11442757
12,12,1,1.73986244
12,12,1,2.16940689
12,12,1,2.55158997
12,12,1,1.63402176
12,12,1,2.26191521
12,12,1,2.80232620
12,12,1,3.45693970
12,12,1,2.54306030
12,12,1,0.28488159
12,12,1,0.91441536
12,12,1,3.33470535
12,12,1,1.79195976
12,12,1,3.44232559
12,12,1,3.32672024
12,12,1,1.60751438
12,12,1,1.56889343
12,12,1,2.41947746
12,12,1,2.57926941
12,12,1,1.31306744
12,12,1,2.28335571
12,11,0,0.61129951
12,12,1,1.87461567
12,12,1,2.16448784
12,12,1,2.75190353
12,12,1,2.00414467
12,12,1,1.98975754
12,11,0,0.28612518
12,12,1,2.41941643
12,12,1,2.53738976
12,12,1,2.95433998
12,12,1,2.59719276
12,12,1,1.99361897
12,12,1,0.55493832
12,12,1,2.04742813
12,11,0,2.19019985
12,11,0,0.09563065
12,12,1,1.49614048
12,11,0,2.53377438
12,11,0,0.18753815
12,12,1,3.22660255
12,12,1,3.34722233
12,12,1,0.66692543
12,12,1,2.16876411
12,12,1,2.00144482
12,12,1,1.46492577
12,12,1,3.17383194
12,12,1,2.52254868
12,12,1,1.91303635
12,12,1,1.18308067
12,12,1,1.86469650
12,12,1,2.39852333
12,12,1,2.52862167
12,12,1,2.89254570
12,12,1,2.33515358
12,12,1,1.68890953
12,11,0,0.41459942
12,12,1,1.40934372
12,11,0,0.45317173
12,11,0,2.74248505
12,12,1,2.02697372
12,12,1,1.47107697
12,12,1,1.09885311
12,12,1,2.63225746
12,12,1,2.81084061
12,12,1,2.20261574
12,12,1,3.08093071
12,12,1,2.02033615
12,12,1,2.34465790
12,12,1,2.04756737
12,12,1,1.82232094
12,12,1,2.49009895
12,12,1,1.95989609
12,12,1,2.30764008
12,12,1,2.59218597
12,12,1,2.72589111
12,12,1,2.44682693
12,12,1,3.62814522
12,12,1,2.20147133
12,12,1,2.75593185
12,12,1,1.73471451
12,12,1,2.24043274
12,12,1,1.12079048
12,12,1,0.58799553
12,12,1,1.84096432
12,12,1,3.15521336
12,12,1,3.22985268
12,11,0,0.02611446
12,11,0,3.01704216
12,12,1,3.42003250
12,12,1,2.28160095
12,12,1,1.41334915
12,12,1,2.53184319
12,12,1,2.35879135
13,13,1,4.83737850
13,13,1,3.16837358
13,13,1,14.82105827
13,13,1,4.33748341
13,13,1,12.64661694
13,13,1,10.75669670
13,13,1,3.14273977
13,13,1,7.18935776
13,13,1,6.75807858
13,13,1,9.74029827
13,13,1,3.95854759
13,13,1,10.76446533
13,13,1,15.33398247
13,13,1,3.82513571
13,13,1,11.64808941
13,13,1,12.37135601
13,13,1,3.81799698
13,13,1,10.08382130
13,13,1,0.33884478
13,13,1,12.37688923
13,13,1,11.13676453
13,13,1,11.57725239
13,13,1,9.95470428
13,13,1,8.27427292
13,13,1,4.01643324
13,13,1,6.48650074
13,13,1,13.74496269
13,13,1,10.36858082
13,13,1,9.60116577
13,13,1,7.16106510
13,13,1,1.19524288
13,13,1,8.34626770
13,13,1,10.85337448
13,28,0,0.52221966
13,13,1,6.27767086
13,13,1,6.10877371
13,13,1,11.45997047
13,13,1,11.16972160
13,13,1,15.71692944
13,13,1,2.44406319
13,13,1,8.10164642
13,13,1,15.68422318
13,13,1,8.88287258
13,13,1,7.47402763
13,13,1,12.03054428
13,13,1,11.72065353
13,13,1,11.89126205
13,13,1,10.67876816
13,13,1,10.64601994
13,13,1,11.28518867
13,13,1,3.28344059
13,13,1,12.37028313
13,13,1,9.35064316
13,13,1,6.46857405
13,13,1,16.75342178
13,13,1,9.49744129
13,13,1,2.18889999
13,13,1,3.64002323
13,13,1,8.09899521
13,13,1,11.31608677
13,13,1,4.13646889
13,13,1,11.11921501
13,13,1,0.73787260
13,13,1,13.46596718
13,13,1,11.84973049
13,13,1,12.18946743
13,13,1,10.50277138
13,13,1,10.42172337
13,13,1,12.62799454
13,13,1,11.41593552
13,13,1,14.44139671
13,13,1,5.75207043
13,13,1,13.00168324
13,13,1,15.27535343
13,11,0,0.99169540
13,13,1,13.81964111
13,13,1,9.59103298
13,13,1,11.82689476
13,13,1,10.30024052
13,11,0,0.06301880
13,13,1,11.57609272
13,13,1,3.91638660
13,13,1,13.35208321
13,13,1,8.37979126
13,13,1,9.16885853
13,13,1,12.17435837
13,13,1,12.68224335
13,13,1,5.79985952
13,13,1,10.68266487
13,13,1,5.93873549
13,13,1,9.49009991
13,13,1,9.55792904
13,13,1,11.02426147
13,13,1,13.62538624
13,13,1,3.89159298
13,26,0,1.69358897
13,13,1,6.22460365
13,13,1,3.86779833
13,13,1,9.54586029
13,13,1,8.78700638
13,13,1,12.80654621
13,13,1,7.89714479
13,13,1,4.16622305
13,28,0,0.01229692
13,13,1,4.62150860
13,13,1,16.05652618
13,13,1,8.69214058
13,13,1,10.60324097
13,13,1,14.67908573
13,13,1,8.45313835
13,13,1,8.64515305
13,13,1,7.84527779
13,13,1,10.86708069
13,13,1,10.47123432
13,13,1,12.33044243
13,13,1,9.24431610
13,13,1,12.22931004
13,13,1,5.48418522
13,13,1,10.20182800
13,13,1,13.36030674
13,13,1,12.50898838
13,13,1,11.25989819
13,13,1,14.13499641
13,13,1,11.54150867
13,13,1,10.04920101
13,13,1,17.65301132
13,13,1,9.15825272
13,13,1,8.97087669
13,13,1,14.98946285
13,18,0,0.97907615
13,13,1,6.93114471
13,13,1,10.18857765
13,13,1,5.68611860
13,13,1,9.61553574
13,13,1,7.94296265
13,13,1,14.86027431
13,13,1,10.82252884
13,13,1,0.81317949
13,13,1,8.74205589
13,13,1,14.40171051
13,13,1,4.81315756
13,13,1,9.75821304
13,13,1,9.86350632
13,13,1,10.19092178
13,13,1,7.21613646
13,28,0,2.81036711
13,13,1,11.84420872
13,13,1,12.59136105
13,13,1,6.45929337
13,13,1,9.56839848
13,13,1,2.43924475
13,13,1,10.57326126
13,13,1,2.61630821
13,13,1,2.30246258
13,13,1,5.71787882
13,13,1,12.92046738
13,13,1,5.30337238
13,13,1,14.76327038
13,13,1,12.08279896
13,13,1,10.36276340
13,13,1,8.23798561
13,13,1,10.65045643
14,14,1,1.59104156
14,14,1,2.11992884
14,14,1,1.11583281
14,14,1,4.68568277
14,14,1,4.16770697
14,14,1,0.92692471
14,14,1,2.13333464
14,14,1,4.21416712
14,14,1,7.31817293
14,14,1,5.92555285
14,14,1,3.79460621
14,14,1,7.05904007
14,14,1,3.26327777
14,24,0,2.18422508
14,14,1,5.94560575
14,14,1,3.26612377
14,14,1,5.02743149
14,14,1,4.93436527
14,14,1,4.37918806
14,14,1,6.10162401
14,14,1,5.86160278
14,14,1,5.94841385
14,14,1,2.24530268
14,14,1,5.29789829
14,14,1,1.59020782
14,14,1,5.52859974
14,14,1,2.33219385
14,14,1,5.58406448
14,14,1,5.50351143
14,14,1,6.60818911
14,14,1,6.38972664
14,14,1,2.73647308
14,14,1,4.55423450
14,14,1,5.07003689
14,14,1,3.42620945
14,14,1,1.60675097
14,14,1,4.49728680
14,14,1,1.42847967
14,14,1,3.79989481
14,14,1,4.93157864
14,14,1,4.81885195
14,9,0,0.92678881
14,14,1,5.59296608
14,14,1,1.00745010
14,25,0,2.04695249
14,14,1,5.13799286
14,14,1,3.66353774
14,14,1,4.03133965
14,14,1,1.78126383
14,14,1,3.54721093
14,24,0,1.84061289
14,14,1,5.74036503
14,14,1,2.19707823
14,14,1,4.33996868
14,14,1,2.59625149
14,24,0,0.71698987
14,24,0,0.35120773
14,14,1,3.44414425
14,14,1,3.89254522
14,14,1,0.32064986
14,14,1,4.83610201
14,14,1,3.91269875
14,14,1,5.59945250
14,14,1,0.53827286
15,15,1,12.42763329
15,15,1,17.48399162
15,15,1,7.11756325
15,15,1,9.78553963
15,15,1,10.93410969
15,15,1,13.82805729
15,15,1,10.01563454
15,15,1,9.18307877
15,15,1,14.20333672
15,15,1,13.99439526
15,15,1,12.90275192
15,15,1,16.43134117
15,15,1,14.61891365
15,15,1,9.22639751
15,15,1,6.53130436
15,15,1,15.19598389
15,15,1,5.42934465
15,15,1,7.38949299
15,15,1,8.45986557
15,15,1,5.89209080
15,15,1,18.44631195
15,15,1,10.60160351
15,15,1,20.67290115
15,15,1,12.97703362
15,15,1,16.23833084
15,15,1,13.62293720
15,15,1,11.29721642
15,15,1,10.72616196
15,15,1,12.73691559
15,15,1,18.70167160
15,15,1,14.00844002
15,15,1,12.66230011
15,15,1,13.05676174
15,15,1,9.88484669
15,15,1,12.63340950
15,15,1,18.87427330
15,15,1,18.51862144
15,15,1,6.56342888
15,15,1,12.24182129
15,15,1,6.02654886
15,15,1,17.36214447
15,15,1,14.07764053
15,15,1,6.25547791
15,15,1,8.07534981
15,15,1,19.08755112
15,15,1,14.35579300
15,15,1,10.62302876
15,15,1,12.48750496
15,15,1,16.03206444
15,15,1,15.21039963
15,15,1,9.44056416
15,15,1,13.79027271
15,15,1,10.04163647
15,15,1,8.41051292
15,15,1,12.49848366
15,15,1,11.16965961
15,15,1,8.96171665
15,15,1,18.14378357
15,15,1,14.05862141
15,15,1,16.22487640
15,15,1,19.75350571
15,15,1,15.17623615
15,15,1,8.94432640
15,15,1,20.87461281
15,15,1,18.98104858
15,15,1,10.61578941
15,15,1,19.40895081
15,15,1,9.05377197
15,15,1,12.65989876
15,15,1,17.24348450
15,15,1,19.67927933
15,15,1,8.17246437
15,15,1,16.25912857
15,15,1,18.51513481
15,15,1,11.71342659
15,15,1,8.58977985
15,15,1,12.41552734
15,15,1,10.23379040
15,15,1,18.97966194
15,15,1,9.77565765
15,15,1,11.63057899
15,15,1,11.62974262
15,15,1,19.04681969
15,15,1,11.87105083
15,15,1,19.79665375
15,15,1,15.55648804
15,15,1,11.05533981
15,15,1,13.60369301
15,15,1,14.65594006
15,15,1,14.54590225
15,15,1,12.24767208
15,15,1,17.13087273
15,15,1,5.18528032
15,15,1,20.69663429
15,15,1,20.60873604
15,15,1,12.55308437
15,15,1,9.36077785
15,15,1,17.67583847
15,15,1,11.14651489
15,15,1,8.82265949
15,15,1,10.97260761
15,15,1,9.02521706
15,15,1,11.46961975
15,15,1,17.26739311
15,15,1,17.64311981
15,15,1,14.02167320
15,15,1,18.74263954
15,15,1,14.52906132
15,15,1,12.40977669
15,15,1,21.26988983
15,15,1,3.11848116
15,15,1,19.19835663
15,15,1,17.27490997
15,15,1,16.27980232
15,15,1,17.20861435
15,15,1,14.08224392
15,15,1,15.77463913
15,15,1,11.93931007
15,15,1,19.04401207
15,15,1,8.28255463
15,15,1,12.18182182
15,15,1,12.80554008
15,15,1,17.04557419
15,15,1,8.69228554
15,15,1,20.92872238
15,15,1,11.12388706
15,15,1,14.55396843
15,15,1,19.88264847
15,15,1,6.71423197
15,15,1,15.32857800
15,15,1,8.92125320
15,15,1,12.09512520
15,15,1,19.34480286
15,15,1,11.72707367
15,15,1,14.51668739
15,15,1,13.96445370
15,15,1,5.45724678
15,15,1,4.72479725
15,15,1,8.13665390
15,15,1,21.05968666
15,15,1,6.61269093
15,15,1,11.21424103
15,15,1,6.21061277
