true_label,pred_label,correct,margin,true_name,pred_name
15,15,1,1.00863381,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00976013,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00811924,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01912054,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00826041,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00711395,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00787460,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00914043,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00526901,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00860495,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00938820,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00508411,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00517450,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00174768,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,3.01092479,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01204055,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00557867,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00672123,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01172760,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00544280,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01108735,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01038090,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00442917,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00960806,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00799603,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01144109,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00518047,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01018242,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00793369,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01018631,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01267547,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00105182,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00853463,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00861744,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00895952,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00624096,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00801159,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00783326,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00708091,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01299191,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01266545,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00804853,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00559554,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00836693,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00892002,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00774590,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00716754,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00929308,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00322662,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00444409,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00723287,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00725956,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00199587,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00789083,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00880935,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00543201,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01020887,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00952305,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00417774,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00332185,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00623838,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00831621,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00692990,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00720008,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00819437,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00255610,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00624326,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00510386,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00249640,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00707476,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00578066,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00608460,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00967336,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00811744,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01059736,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00488453,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00647647,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00719833,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00596503,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00776968,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00620902,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01026747,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01027771,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00619491,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00238748,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00750070,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01104508,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01121828,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01085048,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00684203,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01291813,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00714582,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00911838,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00384381,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00756759,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01003990,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01318189,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00731174,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00657494,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01073450,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00608638,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00661593,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00562665,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00896228,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01238300,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00832603,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01085406,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00421783,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00572761,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00929676,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00657116,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00822502,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00945476,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00981799,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00994973,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00966220,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00408335,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00612017,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00784534,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00575176,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00654889,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00817460,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01105543,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00773766,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00494409,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00523705,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00811707,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00699420,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01496007,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00936722,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00550414,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00977015,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00677745,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00335305,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00723412,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00220733,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01176432,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00167408,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00949675,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00372434,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00892857,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00853074,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00954911,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00844581,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00659220,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00435713,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00646042,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00769947,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00588409,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00884613,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00914809,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00717610,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00792904,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01011038,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00845180,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00217498,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01073755,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00841477,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00893477,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01348147,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00640797,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.02045676,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00964470,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00811438,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00488834,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00818104,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00963898,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00655747,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00875449,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00286751,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00207847,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00843481,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00412956,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00779844,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01110102,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01176323,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00438097,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00481215,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00741567,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01023069,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00909988,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00658519,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00749289,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01232182,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01188758,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00843463,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00816376,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00646116,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00748227,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00595981,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00535457,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00579985,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01083595,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01136964,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01204593,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01030403,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00779582,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00979178,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01035284,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01127258,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00559692,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00999907,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00920239,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00406543,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00914588,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00748957,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00552843,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00684363,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00679790,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00403178,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00880342,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00840014,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00535468,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01018358,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01364715,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00501321,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00828747,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00957226,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00371108,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00583731,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00616548,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00685730,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00594355,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00806354,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00949279,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00692510,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01253801,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00970188,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00556705,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01026079,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00804779,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.01011017,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00381705,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00359072,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00934653,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00749087,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00681224,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00695643,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00782686,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00453871,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00806545,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01048885,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00723775,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01223767,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01136720,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00672845,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.00487671,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00553773,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00712981,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00718220,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00828163,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00963905,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,2.01072090,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
15,15,1,1.00849212,Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
